申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,登記日期
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,500,000",,,,有,1100530,頂樓加蓋部分有三間房間,8,林聖段,41.84,第四種住宅區,,,127.96,無建物主要用途資料,鋼筋混凝土造,5,750602,35,四層;,,,英明路210巷12號4樓,苓雅區,林聖段,3340000,3002000,0302.頂樓加蓋1001.交易含多筆土地，有個別交易價格，本申報書申報之地號1101.交易標的含多棟(戶)建物，有個別交易價格，本申報書申報之主建號,1100701
買賣,房地(土地+建物),1,1,,4,2,2,有,公寓(5樓含以下無電梯),"3,800,000",,,,無,1100525,,8,林聖段,33.8,第四種住宅區,,,93.17,無建物主要用途資料,鋼筋混凝土造,5,681224,41,五層;,,,英明路260巷27之4號,苓雅區,林聖段,820002,2336000,0201.親友、員工、共有人或其他特殊關係間之交易,1100701
買賣,房地(土地+建物),4,1,,2,2,1,有,公寓(5樓含以下無電梯),"2,300,000",,,,無,1100520,,8,衛武段,16.16,第三種住宅區,,,65.45,無建物主要用途資料,鋼筋混凝土造,5,720315,38,五層;,,,文山路102號五樓,苓雅區,衛武段,2970000,753000,0102.傢俱設備費,1100701
買賣,房地(土地+建物),1,1,,3,1,2,有,公寓(5樓含以下無電梯),"2,000,000",,,,無,1100518,,8,林聖段,23.83,第四種住宅區,,,63.47,無建物主要用途資料,鋼筋混凝土造,5,680627,42,五層;,,,英義街109巷3之4號,苓雅區,林聖段,10680001,1927000,0201.親友、員工、共有人或其他特殊關係間之交易,1100701
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"9,650,000",,,,無,1100522,一樓空地有增建，頂樓搭建鐵皮。,9,瑞隆段一小段,69,第四種住宅區,,,153.52,無建物主要用途資料,鋼筋混凝土造,3,730410,37,一層;二層;三層;地下層;,,,瑞興街228巷5號,前鎮區,瑞隆段一小段,6530021,1667000,0304.其他增建,1100701
買賣,房地(土地+建物),2,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,200,000",,,,有,1100307,,9,瑞南段一小段,13.3,第五種住宅區,,,122.71,住家用,鋼筋混凝土造,15,970423,13,十四層;,,,翠村街45號十四樓之2,前鎮區,瑞南段一小段,10020000,1560000,,1100701
買賣,土地,2,0,,,,,有,,"1,972,000",,,,無,1100621,,9,鎮昌段,58,第五種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,鎮昌段 10-112 地號,前鎮區,鎮昌段,100112,,0701.政府機關標讓售,1100701
買賣,房地(土地+建物),1,1,,2,1,2,有,透天厝,"1,400,000",,,,無,1100512,此為多年租屋之承租人向出租人承購不動產案,9,新生段,52,第三種特定商業專用區,,,68.24,住家用,加強磚造,2,580101,52,一層;二層;騎樓;,,,前鎮一巷6號,前鎮區,新生段,1160000,116000,,1100701
買賣,土地,2,0,,,,,有,,"720,000",,,,無,1100524,,9,新生段,20,住宅區(註),,,,無建物主要用途資料,無建物主要建材,,,,,,,新生段 548-45 地號,前鎮區,新生段,5480045,,,1100701
買賣,土地,2,0,,,,,有,,"250,000",,,,無,1100524,,9,新生段,7,住宅區(註),,,,無建物主要用途資料,無建物主要建材,,,,,,,新生段 548-44 地號,前鎮區,新生段,5480044,,,1100701
買賣,土地,1,0,,,,,有,,"40,000",,,,無,1100524,,9,新生段,1,住宅區(註),,,,無建物主要用途資料,無建物主要建材,,,,,,,新生段 548-42 地號,前鎮區,新生段,5480042,,,1100701
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"6,500,000",,,,無,1100531,,11,中厝段,55,第二種住宅區,,,98.1,住商用,加強磚造,2,640501,46,一層;二層;騎樓;,,,明聖街142號,小港區,中厝段,6130000,360000,0302.頂樓加蓋0304.其他增建,1100701
買賣,房地(土地+建物),1,1,,2,2,2,有,華廈(10層含以下有電梯),"3,500,000",,,,無,1100501,,11,店鎮段,19.34,第三種住宅區,,,113.28,住家用,鋼筋混凝土造,10,851004,25,七層;,,,店北路29號七樓,小港區,店鎮段,6980000,4947000,,1100701
買賣,房地(土地+建物),2,1,,1,2,2,有,公寓(5樓含以下無電梯),"3,300,000",,,,無,1100518,,11,鳳宮段,26.45,第三種住宅區,,,103.96,無建物主要用途資料,鋼筋混凝土造,5,710215,39,一層;二層;騎樓;地下層;,,,其明街67號,小港區,鳳宮段,12780001,761000,0304.其他增建,1100701
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"13,800,000",,,,無,1100520,,12,三甲段,90.34,第三之一種住宅區,,,212.34,住家用,見其他登記事項,4,960902,14,一層;二層;三層;四層;,,,保安一街145號,鳳山區,三甲段,710002,872000,,1100701
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"10,000,000",,,,無,1100517,,12,鳳甲段,67.8,第三之一種住宅區,,,167.27,見其他登記事項,鋼筋混凝土造,4,920618,18,一層;二層;三層;四層;屋頂突出物;,,,鳳燕一街50巷19號,鳳山區,鳳甲段,2480033,1659000,,1100701
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,300,000",,,,有,1100512,,12,文山段,15.82,第三之一種住宅區,,,111.19,見其他登記事項,鋼筋混凝土造,15,1000912,10,三層;,,,文殿街69號三樓,鳳山區,文山段,8970000,6645000,0304.其他增建,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,有,華廈(10層含以下有電梯),"6,680,000",,,,有,1100527,,12,五甲段,17.49,第三之一種住宅區,,,109.96,住家用,鋼筋混凝土造,8,870830,23,八層;,0,1.87,南和街118巷3號八樓,鳳山區,五甲段,11410000,17665000,,1100701
買賣,房地(土地+建物),3,1,,4,0,4,有,公寓(5樓含以下無電梯),"5,050,000",,,,無,1100526,,12,新庄子段,26.71,第三之一種住宅區,,,74.27,住家用,鋼筋混凝土造,4,700908,40,四層;,,,中樂街20之2號,鳳山區,新庄子段,2440219,3871000,0302.頂樓加蓋0304.其他增建,1100701
買賣,房地(土地+建物),2,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"4,000,000",,,,有,1100520,,12,七老爺段一甲小段,12.9,第三之一種住宅區,,,113.45,住家用,鋼筋混凝土造,14,870520,23,十一層;,,,正義街16巷12號十一樓,鳳山區,七老爺段一甲小段,630001,5910000,0201.親友、員工、共有人或其他特殊關係間之交易,1100701
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,500,000",,,,無,1100624,,12,五甲段,24.44,第三之一種住宅區,,,85.17,住家用,鋼筋混凝土造,5,731022,37,五層;,,,保泰路270巷37弄2之4號,鳳山區,五甲段,18810000,11079000,,1100701
買賣,房地(土地+建物),2,1,,3,2,2,有,公寓(5樓含以下無電梯),"2,040,000",,,,無,1100610,,12,赤山段,36.27,第三之一種住宅區,,,99.02,住家用,鋼筋混凝土造,5,730226,37,一層;,,,文中街14巷7號,鳳山區,赤山段,1630000,1579000,0201.親友、員工、共有人或其他特殊關係間之交易,1100701
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"2,000,000",,,,無,1100607,,12,道爺段下菜園小段,26.5,第三之一種住宅區,,,92.09,住家用,鋼筋混凝土造,5,830408,27,一層;二層;三層;四層;五層;騎樓;,,,長安街102號,鳳山區,道爺段下菜園小段,890028,1640000,0201.親友、員工、共有人或其他特殊關係間之交易0304.其他增建,1100701
買賣,土地,1,0,,,,,有,,"510,000",,,,無,1100511,,12,牛潮埔段,9.1,第三之一種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,牛潮埔段 314-6 地號,鳳山區,牛潮埔段,3140006,,0201.親友、員工、共有人或其他特殊關係間之交易,1100701
買賣,房地(土地+建物),2,1,,,,,無,工廠,"8,300,000",,,,無,1100519,,13,中芸段,278.1,甲種工業區,,,168,工業用,鋼造,1,820525,28,一層;,,,西溪路193巷5之15號,林園區,中芸段,14740113,681000,0304.其他增建,1100701
買賣,房地(土地+建物),6,2,,4,1,3,有,透天厝,"6,300,000",,,,無,1100611,林園區頂厝路50巷9號，5房1廳3衛。,13,港子埔段,191,住宅區,,,356.67,住商用,鋼筋混凝土造,4,830701,27,一層;二層;三層;四層;屋頂突出物;騎樓;,,,頂厝路50巷9號,林園區,港子埔段,19960002,1759000,0604.(包含)公共設施保留地(用地),1100701
買賣,土地,1,0,,,,,有,,"5,850,000",,,,無,1100513,,13,林子邊段,1107,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,林子邊段 1486-0 地號,林園區,林子邊段,14860000,,,1100701
買賣,土地,4,0,,,,,有,,"4,826,000",,,,無,1100520,中汕段1969地號為道路用地,13,中汕段,849,商業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,中汕段 1970-0 地號,林園區,中汕段,19700000,,0604.(包含)公共設施保留地(用地),1100701
買賣,房地(土地+建物),1,1,,4,2,1,有,透天厝,"3,200,000",,,,無,1100617,,13,港子埔段,83,住宅區,,,97.2,住商用,加強磚造,2,640401,46,一層;二層;騎樓;,,,椰樹21巷12號,林園區,港子埔段,11210012,77000,,1100701
買賣,土地,1,0,,,,,有,,"46,000,000",,,,無,1100506,,14,翁公園段二小段,3572,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,翁公園段二小段 5763-0 地號,大寮區,翁公園段二小段,57630000,,,1100701
買賣,土地,7,0,,,,,有,,"25,143,250",,,,無,1100507,,14,磚子段,1511.22,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 4868-10 地號,大寮區,磚子段,48680010,,,1100701
買賣,房地(土地+建物),4,2,,1,3,3,有,住宅大樓(11層含以上有電梯),"7,600,000",,,,有,1100512,,14,後壁寮段,31.49,住宅區,,,311.69,住商用,鋼筋混凝土造,13,830803,27,一層;二層;騎樓;,,,大智街15巷49號,大寮區,後壁寮段,4820000,447000,,1100701
買賣,土地,3,0,,,,,有,,"4,760,000",,,,無,1100527,,14,磚子段,281,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 4781-2 地號,大寮區,磚子段,47810002,,,1100701
買賣,土地,3,0,,,,,有,,"4,760,000",,,,無,1100527,,14,磚子段,281,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,磚子段 4781-1 地號,大寮區,磚子段,47810001,,,1100701
買賣,房地(土地+建物),1,1,,5,0,2,有,住宅大樓(11層含以上有電梯),"3,750,000",,,,有,1100610,,14,內湖段,21.64,第二種住宅區,,,138.25,住家用,鋼筋混凝土造,15,830205,27,十層;,,,內厝路285號十樓,大寮區,內湖段,8220000,1034000,0504.含租約,1100701
買賣,土地,1,0,,,,,有,,"1,920,000",,,,無,1100422,,14,會明段,147.68,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,會明段 104-1 地號,大寮區,會明段,1040001,,,1100701
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"800,000",,,,有,1100602,,14,仁德段,3.41,第二種住宅區,,,16.13,見其他登記事項,鋼筋混凝土造,6,971219,12,五層;,,,崇聖路20號五樓之16,大寮區,仁德段,1280000,1026000,,1100701
買賣,土地,1,0,,,,,有,,"400,000",,,,無,1100628,,14,琉球段,12.2,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,琉球段 1067-3 地號,大寮區,琉球段,10670003,,,1100701
買賣,土地,1,0,,,,,有,,"400,000",,,,無,1100628,,14,琉球段,10.79,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,琉球段 1067-2 地號,大寮區,琉球段,10670002,,,1100701
買賣,土地,1,0,,,,,有,,"214,896",,,,無,1100625,,14,前庄段,8.88,住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,前庄段 140-0 地號,大寮區,前庄段,1400000,,0201.親友、員工、共有人或其他特殊關係間之交易,1100701
買賣,土地,2,0,,,,,有,,"82,600,000",,,,無,1100414,,17,北屋段,1012.17,第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,北屋段 432-0 地號,仁武區,北屋段,4320000,,,1100701
買賣,土地,1,0,,,,,有,,"41,174,000",,,,無,1100314,,17,竹園段,2959,農業區,,,,無建物主要用途資料,無建物主要建材,,,,,,,竹園段 1455-0 地號,仁武區,竹園段,14550000,,,1100701
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"16,600,000",,,"3,300,000",有,1100421,,17,大昌段,47.09,第三種住宅區,,,284.92,見其他登記事項,見其他登記事項,23,1061212,3,九層;,0,71,仁勇路516號九樓,仁武區,大昌段,110000,297000,,1100701
買賣,房地(土地+建物),1,1,,4,2,7,有,透天厝,"15,500,000",,,,無,1100531,一樓至三樓後面增建,17,澄觀段,108.25,第三種住宅區,,,218.77,見其他登記事項,鋼筋混凝土造,4,961217,13,一層;二層;三層;四層;,,,八德西路156號,仁武區,澄觀段,3390005,803000,0304.其他增建,1100701
買賣,房地(土地+建物),1,1,,4,2,4,有,透天厝,"14,500,000",,,,無,1100425,,17,新庄南段,87.61,住宅區,,,182.83,見其他登記事項,見其他登記事項,3,1100331,0,一層;二層;三層;見其他登記事項;,,,新祥街199號,仁武區,新庄南段,90000,1000,,1100701
買賣,房地(土地+建物),3,1,,4,2,3,有,透天厝,"11,500,000",,,,無,1100526,,17,赤南段,82.55,第三種住宅區,,,170.68,見其他登記事項,鋼筋混凝土造,4,910703,19,一層;二層;三層;四層;,,,赤吉街16巷6號,仁武區,赤南段,1090005,134000,0102.傢俱設備費,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,500,000",,,"1,700,000",有,1100418,,17,八卦段,17.36,第四種住宅區,,,119.26,見其他登記事項,見其他登記事項,15,1100105,0,一層;,"1,700,000",21.49,京學街3號,仁武區,八卦段,700000,188000,,1100701
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"11,380,000",,,,無,1100222,,17,新庄南段,73.68,住宅區,,,171.66,見其他登記事項,見其他登記事項,3,1100331,,一層;二層;三層;見其他登記事項;,,,新祥街193巷1號,仁武區,新庄南段,90014,15000,,1100701
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"11,300,000",,,,無,1100207,,17,新庄南段,71.8,住宅區,,,168.4,見其他登記事項,見其他登記事項,3,1100331,0,一層;二層;三層;見其他登記事項;,,,新祥街193巷11號,仁武區,新庄南段,90019,20000,,1100701
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"11,300,000",,,,無,1100207,,17,新庄南段,71.8,住宅區,,,168.4,見其他登記事項,見其他登記事項,3,1100331,0,一層;二層;三層;見其他登記事項;,,,新祥街193巷9號,仁武區,新庄南段,90018,19000,,1100701
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"10,550,000",,,,無,1091119,,17,新庄南段,73.68,住宅區,,,171.57,見其他登記事項,見其他登記事項,3,1100331,0,一層;二層;三層;見其他登記事項;,,,新祥街193巷15號,仁武區,新庄南段,90021,22000,,1100701
買賣,房地(土地+建物),2,1,,4,2,4,有,透天厝,"10,300,000",,,,無,1090326,,17,新庄南段,71.8,住宅區,,,168.4,見其他登記事項,見其他登記事項,3,1100331,0,一層;二層;三層;見其他登記事項;,,,新祥街193巷13號,仁武區,新庄南段,90020,21000,,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,110,000",,,"1,600,000",有,1100507,,17,八卦段,23.28,第四種住宅區,,,169.64,見其他登記事項,見其他登記事項,15,1100105,0,二層;,"1,600,000",21.49,京文街96號二樓,仁武區,八卦段,700000,132000,,1100701
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"7,900,000",,,"1,500,000",有,1100528,,17,八卦段,16.57,第四種住宅區,,,127.9,見其他登記事項,見其他登記事項,15,1100105,0,十二層;,"1,500,000",21.49,京文街90號十二樓,仁武區,八卦段,700000,128000,,1100701
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"7,810,000",,,"1,500,000",有,1100518,,17,八卦段,16.57,第四種住宅區,,,127.9,見其他登記事項,見其他登記事項,15,1100105,0,十一層;,"1,500,000",21.49,京文街90號十一樓,仁武區,八卦段,700000,127000,,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,950,000",,,"1,450,000",有,1080312,,17,八卦段,20.35,第四種住宅區,,,148,見其他登記事項,見其他登記事項,15,1100302,0,十層;,"1,450,000",24.18,北屋北街173號十樓,仁武區,八卦段,100000,375000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,950,000",,,"1,450,000",有,1080306,,17,八卦段,20.35,第四種住宅區,,,148.04,見其他登記事項,見其他登記事項,15,1100302,0,十三層;,"1,450,000",24.18,北屋北街175號十三樓,仁武區,八卦段,100000,393000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,920,000",,,"1,450,000",有,1080212,權利人向第三人繼受預售屋買賣契約，轉讓權利之買賣價格為新臺幣760萬元整,17,八卦段,20.35,第四種住宅區,,,148,見其他登記事項,見其他登記事項,15,1100302,0,九層;,"1,450,000",24.18,北屋北街173號九樓,仁武區,八卦段,100000,374000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,830,000",,,"1,400,000",有,1080622,,17,八卦段,21.04,第四種住宅區,,,147.12,見其他登記事項,見其他登記事項,15,1100302,0,十層;,"1,400,000",24.18,北屋北街163號十樓,仁武區,八卦段,100000,303000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,720,000",,,"1,350,000",有,1071117,權利人向第三人繼受預售屋買賣契約，轉讓權利之買賣價格為新臺幣735萬元整,17,八卦段,21.04,第四種住宅區,,,147.5,見其他登記事項,見其他登記事項,15,1100302,0,十二層;,"1,350,000",24.18,北屋北街161號十二樓,仁武區,八卦段,100000,290000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,670,000",,,"1,350,000",有,1071119,,17,八卦段,21.04,第四種住宅區,,,147.5,見其他登記事項,見其他登記事項,15,1100302,0,八層;,"1,350,000",24.18,北屋北街161號八樓,仁武區,八卦段,100000,286000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,660,000",,,"1,250,000",有,1071110,,17,八卦段,21.04,第四種住宅區,,,147.5,見其他登記事項,見其他登記事項,15,1100302,0,十四層;,"1,250,000",24.18,北屋北街161號十四樓,仁武區,八卦段,100000,292000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,660,000",,,"1,350,000",有,1080117,權利人向第三人繼受預售屋買賣契約，轉讓權利之買賣價格為新臺幣707萬元整,17,八卦段,20.35,第四種住宅區,,,148.04,見其他登記事項,見其他登記事項,15,1100302,0,九層;,"1,350,000",24.18,北屋北街175號九樓,仁武區,八卦段,100000,389000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,620,000",,,"1,250,000",有,1071222,,17,八卦段,21.04,第四種住宅區,,,149.82,見其他登記事項,見其他登記事項,15,1100302,0,七層;,"1,250,000",24.18,北屋北街179號七樓,仁武區,八卦段,100000,343000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,600,000",,,"1,250,000",有,1080311,,17,八卦段,20.35,第四種住宅區,,,148.04,見其他登記事項,見其他登記事項,15,1100302,0,十一層;,"1,250,000",24.18,北屋北街175號十一樓,仁武區,八卦段,100000,391000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,530,000",,,"1,250,000",有,1071124,,17,八卦段,21.04,第四種住宅區,,,149.82,見其他登記事項,見其他登記事項,15,1100302,0,五層;,"1,250,000",24.18,北屋北街179號五樓,仁武區,八卦段,100000,341000,0901.預售屋、或土地及建物分件登記案件,1100701
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,500,000",,,"1,400,000",有,1080910,,17,八卦段,21.04,第四種住宅區,,,147.12,見其他登記事項,見其他登記事項,15,1100302,0,二層;,"1,400,000",24.18,北屋北街163號二樓,仁武區,八卦段,100000,295000,0901.預售屋、或土地及建物分件登記案件,1100701
