申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),7900000,,,750000,Y,1100105,,1,29,8.6,其他:第五種商業區,,,120.91,見其它登記事項,見其它登記事項,15,1090515,1,四層,750000,5.54,大公路101號四樓之3,鹽埕區,興仁段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),6500000,,,,Y,1091212,,1,29,6.09,其他:第五種商業區,,,82,見其它登記事項,見其它登記事項,15,1090515,1,十五層,,,大公路101號十五樓之6,鹽埕區,興仁段
買賣,房地(土地+建物)+車位,1,1,1,0,2,2,Y,住宅大樓(11F含以上有電梯),6000000,,,1000000,Y,1080421,,1,29,6.01,其他:第五種商業區,,,87.54,見其它登記事項,見其它登記事項,15,1090515,0,九層,1000000,5.54,大公路101號九樓之7,鹽埕區,興仁段
買賣,房地(土地+建物),1,1,,1,0,1,Y,住宅大樓(11F含以上有電梯),400000,,,,N,1100217,,1,5,2.58,其他:第四種商業區,,,29.7,,鋼筋混凝土造,12,690618,41,六層,,,府北路36號6樓之3,鹽埕區,府北段五小段
買賣,房地(土地+建物),1,1,,3,1,1,Y,透天厝,2500000,,,,N,1100205,,1,39,49.2,其他:第五種商業區,,,50.14,住家用,磚造,2,330615,77,一層;二層,,,富野路27巷28號,鹽埕區,鹽中段
買賣,建物,0,1,,,,,N,住宅大樓(11F含以上有電梯),600000,,,,Y,1100128,,1,41,,,,,35.49,,鋼筋混凝土造,16,750217,35,十五層,,,七賢三路269號15樓之36,鹽埕區,鹽壽段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),6000000,,,,Y,1100129,,2,152,12.5,其他:第四種商業區,,,148.67,住家用,鋼筋混凝土造,14,901008,19,三層,0,9.37,文信路212號三樓,鼓山區,龍華段八小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),19800000,,,,Y,1100131,,2,147,25.79,其他:特定第四種商業區,,,295.58,住家用,鋼筋混凝土造,17,990909,10,四層,0,26.51,美術北三路123號四樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),6100000,,,,Y,1100204,,2,147,11.12,其他:特定第五種住宅區,,,78.31,住家用,鋼筋混凝土造,15,971021,12,十四層,,,美術南二路42號十四樓之1,鼓山區,青海段
買賣,房地(土地+建物),1,1,,7,0,9,Y,公寓(5F含以下無電梯),6400000,,,,Y,1100130,,2,130,38.38,其他:第四種住宅區,,,151.36,住家用,鋼筋混凝土造,5,770401,33,五層;夾層,,,瑞豐街161巷6號五樓,鼓山區,龍華段二小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,公寓(5F含以下無電梯),2000000,,,,N,1100202,,2,130,4.24,其他:第四種商業區,,,37.61,住家用,鋼筋混凝土造,10,840905,25,五層,,,文忠路161號五樓之4,鼓山區,龍華段二小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,華廈(10F含以下有電梯),7000000,,,1200000,Y,1100206,,2,141,22.23,其他:第二種商業區,,,138.79,住家用,鋼筋混凝土造,7,861216,23,五層,1200000,24.88,哨船街75號之5五樓之1,鼓山區,鼓南段四小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8150000,,,1000000,Y,1100206,,2,132,14.33,其他:第五種住宅區,,,168.42,住家用,鋼筋混凝土造,20,840302,26,五層,1000000,0,大順一路933號五樓,鼓山區,龍華段四小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),2050000,,,,Y,1100207,,2,152,2.53,其他:第四種商業區,,,38.03,住家用,鋼筋混凝土造,12,851028,24,十一層,,,南屏路555號十一樓之17,鼓山區,龍華段八小段
買賣,房地(土地+建物)+車位,1,1,2,0,1,0,Y,住宅大樓(11F含以上有電梯),25500000,,,3000000,Y,1100209,,2,158,23.61,其他:第四種商業區,,,438.98,住家用,鋼骨鋼筋混凝土造,36,1030626,7,十一層,3000000,44.03,龍德路293號十一樓,鼓山區,龍中段
買賣,土地,2,0,,,,,Y,,3600000,,,,N,1100209,,2,132,178,其他:農業區,,,,,,,,,,,,龍華段四小段457-0地號,鼓山區,龍華段四小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),2800000,,,,Y,1100127,,2,147,14.66,其他:特定第五種住宅區,,,104.02,住家用,鋼筋混凝土造,13,950327,15,九層,0,18.01,美術南二路168號九樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),6600000,,,,Y,1100215,,2,158,6.99,其他:第四種商業區,,,77.21,住家用,鋼筋混凝土造,15,1001007,9,十層,0,5.4,龍勝路42號十樓,鼓山區,龍中段
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,Y,住宅大樓(11F含以上有電梯),27000000,,,,Y,1100127,,2,147,24.29,其他:特定第四種商業區,,,276.05,住家用,鋼筋混凝土造,27,951030,14,十九層,0,33.4,明誠四路280號十九樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),3800000,,,,Y,1100209,,2,158,5.18,其他:第四種商業區,,,54.55,住家用,鋼筋混凝土造,15,950809,15,三層,,,龍勝路158號三樓,鼓山區,龍中段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),13450000,,,,Y,1100207,,2,147,24.7,其他:特定第五種住宅區,,,181.03,住家用,鋼筋混凝土造,14,930610,17,十四層;夾層,0,16.21,美術東二路96號十四樓之1,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),10600000,,,,Y,1100210,,2,130,15.26,其他:第四種商業區,,,175.76,住家用,鋼筋混凝土造,14,970711,13,四層,0,0,文信路342號四樓,鼓山區,龍華段二小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),6600000,,,,Y,1100220,,2,158,9.45,其他:第四種商業區,,,91.39,住家用,鋼筋混凝土造,15,950809,15,十三層,0,0,龍勝路140號十三樓,鼓山區,龍中段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),8550000,,,,Y,1100208,,2,147,11.47,其他:特定第五種住宅區,,,110.11,住家用,鋼筋混凝土造,15,1040409,6,六層,0,15.52,美術南五街200號六樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),19200000,,,,Y,1100216,,2,147,21.7,其他:特定第五種住宅區,,,216.76,住家用,鋼筋混凝土造,24,1020805,8,十五層,0,16.14,美術南三路83號十五樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),8200000,,,,Y,1100208,,2,130,25.66,其他:第五種住宅區,,,170.62,住家用,鋼筋混凝土造,15,790618,31,八層,0,0,中華一路247巷15弄39號八樓,鼓山區,龍華段二小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9000000,,,,Y,1100129,,2,147,16.82,其他:特定第五種住宅區,,,139.08,住家用,鋼筋混凝土造,15,971021,12,八層,0,16.63,美術南二路52號八樓之1,鼓山區,青海段
買賣,土地,1,0,,,,,Y,,3085720,,,,N,1100218,,2,137,22,其他:第四種商業區,,,,,,,,,,,,鼓中段五小段441-54地號,鼓山區,鼓中段五小段
買賣,車位,1,0,1,,,,Y,,2100000,,,2100000,Y,1100220,,2,147,0.02,其他:特定第五種住宅區,,,,,,,,,,2100000,30.04,,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),10500000,,,,Y,1100226,,2,152,13.78,其他:第四種商業區,,,188.62,住家用,鋼筋混凝土造,19,830629,27,六層,0,0,裕誠路1149號六樓,鼓山區,龍華段八小段
買賣,房地(土地+建物),2,1,,4,2,2,Y,公寓(5F含以下無電梯),4700000,,,,N,1100127,,2,137,76.42,其他:第四種住宅區,,,89.23,住家用,鋼筋混凝土造,5,720321,38,四層,,,鼓山一路161巷42號四樓之2,鼓山區,鼓中段五小段
買賣,土地,3,0,,,,,Y,,1513783,,,,N,1100219,,2,131,85.17,,,,,,,,,,,,,龍華段三小段674-0地號,鼓山區,龍華段三小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12000000,,,,Y,1100305,,2,147,15.23,其他:特定第四種商業區,,,171.14,住家用,鋼筋混凝土造,15,980325,12,十一層,0,13.03,美術東四路446號十一樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),6800000,,,,Y,1100130,,2,147,15.98,其他:特定第五種住宅區,,,103.33,住家用,鋼筋混凝土造,14,930805,16,十四層,0,22.96,美術東六街83號十四樓之1,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),6100000,,,,Y,1100128,,2,146,8.95,其他:第五種住宅區,,,100.34,住家用,鋼筋混凝土造,15,1011121,8,十四層,0,10.25,九如四路556號十四樓,鼓山區,內惟段九小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),6300000,,,,Y,1100217,,2,147,13.3,其他:特定第五種住宅區,,,87.08,住家用,鋼筋混凝土造,14,930610,17,六層,,,美術南三路116號六樓之1,鼓山區,青海段
買賣,車位,1,1,1,,,,Y,,2100000,,,2100000,Y,1100218,,2,147,3.64,其他:特定第五種住宅區,,,270.16,,,,,,,2100000,27.01,美術南三路351號二樓等218戶共有部分,鼓山區,青海段
買賣,房地(土地+建物),4,1,,3,2,2,Y,公寓(5F含以下無電梯),3060000,,,,N,1100129,,2,133,26.29,其他:第三種住宅區,,,93,,鋼筋混凝土造,5,691030,40,二層,,,河邊街115巷26號二樓之1,鼓山區,鼓中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7900000,,,,Y,1100223,,2,124,11.98,其他:第五種住宅區,,,177.49,住家用,鋼筋混凝土造,22,840503,26,十二層,0,0,九如四路933號十二樓之3,鼓山區,內惟段四小段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),14720000,,,3900000,Y,1100130,,2,147,17.03,其他:特定第五種住宅區,,,209.38,見其它登記事項,見其它登記事項,23,1090327,1,二層,3900000,54.42,美術東四路69號二樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),5680000,,,,Y,1100127,,2,152,5.54,其他:第五種商業區,,,71.53,住家用,鋼筋混凝土造,13,850405,25,六層,,,篤敬路38號六樓之2,鼓山區,龍華段八小段
買賣,房地(土地+建物),1,1,,5,3,1,Y,透天厝,13000000,,,,N,1100203,,2,146,66.41,其他:第五種住宅區,,,179.12,住商用,鋼筋混凝土造,4,921117,17,一層;二層;三層;四層;騎樓,,,翠華路47號,鼓山區,內惟段九小段
買賣,房地(土地+建物),2,1,,,,,N,公寓(5F含以下無電梯),9500000,,,,N,1100207,,2,140,17.54,其他:第三種商業區,,,99.11,,鋼筋混凝土造,5,750815,34,一層;騎樓;夾層,,,臨海二路83號,鼓山區,鼓南段三小段
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,Y,住宅大樓(11F含以上有電梯),18730000,,,4300000,Y,1100217,,2,147,19.89,其他:特定第五種住宅區,,,235.4,見其它登記事項,見其它登記事項,23,1090327,1,十五層,4300000,54.42,美術東四路57號十五樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6000000,,,,Y,1100224,,2,152,10.58,其他:第四種商業區,,,141.53,住家用,鋼筋混凝土造,16,840615,26,十四層,,,明華路231號十四樓,鼓山區,龍華段八小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8350000,,,,Y,1100201,,2,158,12.22,其他:第四種商業區,,,123.72,住家用,鋼筋混凝土造,15,941213,15,四層,0,6.02,龍勝路76號四樓之1,鼓山區,龍中段
買賣,房地(土地+建物),1,1,,2,1,1,Y,透天厝,2800000,,,,N,1100308,,2,125,49,其他:第五種住宅區,,,69.63,,加強磚造,2,560126,54,一層;二層,,,大榮街54巷24號,鼓山區,內惟段五小段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),16310000,,,4100000,Y,1100306,,2,147,15.72,其他:特定第五種住宅區,,,197.47,見其它登記事項,見其它登記事項,23,1090327,1,二十一層,4100000,54.42,美術東四路65號二十一樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,2,4,2,3,Y,住宅大樓(11F含以上有電梯),27500000,,,,Y,1100308,,2,147,45.66,其他:特定第五種住宅區,,,399.28,住家用,鋼筋混凝土造,14,1020710,8,十一層,0,74.96,美術南一街102號十一樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),5580000,,,,Y,1100306,,2,147,7.22,其他:特定第五種住宅區,,,75.33,見其它登記事項,見其它登記事項,15,1041007,5,六層,,,美術北三路200號六樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9780000,,,,Y,1100204,,2,147,17.58,其他:特定第五種住宅區,,,144.42,住家用,鋼筋混凝土造,14,930610,17,十三層,0,16.21,美術東二路106號十三樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12950000,,,1950000,Y,1100226,,2,147,15.8,其他:特定第五種住宅區,,,171.04,見其它登記事項,見其它登記事項,23,1090327,1,八層,1950000,27.21,美術東四路65號八樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),6680000,,,,Y,1100127,,2,147,7.41,其他:特定第四種商業區,,,81.98,住家用,鋼筋混凝土造,15,1040731,5,四層,,,馬卡道路340號四樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),5080000,,,,Y,1100219,,2,132,8.75,其他:第五種住宅區,,,100.43,住家用,鋼筋混凝土造,27,840707,26,八層,,,大順一路1011巷8號八樓,鼓山區,龍華段四小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),3600000,,,,N,1100307,,2,139,16.53,其他:第三種商業區,,,77.57,,鋼筋混凝土造,6,710227,39,二層,,,臨海二路32之2號二樓之一,鼓山區,鼓南段二小段
買賣,房地(土地+建物)+車位,1,1,2,,,,N,住宅大樓(11F含以上有電梯),24300000,,,,Y,1100302,,2,158,22.8,其他:第四種商業區,,,400.35,住家用,鋼骨鋼筋混凝土造,30,1011011,8,五層,0,30.88,富農路150號五樓,鼓山區,龍中段
買賣,房地(土地+建物),1,1,,4,2,2,Y,住宅大樓(11F含以上有電梯),10000000,,,,Y,1100302,,2,158,17.89,其他:第五種住宅區,,,153.12,住家用,鋼筋混凝土造,14,940909,15,三層,,,裕國街145號三樓,鼓山區,龍中段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),6500000,,,,Y,1100225,,2,147,11.71,其他:特定第四種商業區,,,120.86,住家用,鋼筋混凝土造,15,951101,14,十三層,,,美術東六街123號十三樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),10500000,,,,Y,1100206,,2,152,11.76,其他:第四種商業區,,,133.77,住家用,鋼筋混凝土造,15,931025,16,十三層,0,0,文信路225號十三樓,鼓山區,龍華段八小段
買賣,房地(土地+建物),1,1,,,,,N,透天厝,8850000,,,,N,1100202,,2,121,80,其他:第五種住宅區,,,161.19,,鋼筋混凝土造,3,650510,45,一層;二層;三層;騎樓,,,翠華路363號,鼓山區,內惟段一小段
買賣,房地(土地+建物),1,1,,5,2,4,Y,透天厝,8800000,,,,N,1100201,,2,124,68,其他:第三種住宅區,,,83.68,,加強磚造,2,670513,43,一層;二層,,,九如四路941巷23號,鼓山區,內惟段四小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),6500000,,,,Y,1100226,,2,147,15.39,其他:特定第五種住宅區,,,90.96,住家用,鋼筋混凝土造,11,950608,15,十層,,,龍水路201號十樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,2,1,1,Y,公寓(5F含以下無電梯),1600000,,,,N,1100128,,2,125,26.13,其他:第二種特定商業專用區,,,55.51,,鋼筋混凝土造,4,650406,45,四層,,,西藏街345之3號,鼓山區,內惟段五小段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),37080000,,,5200000,Y,1100205,,2,147,31.47,其他:特定第五種住宅區,,,363.57,見其它登記事項,鋼筋混凝土造,29,1060601,4,二十四層,5200000,54.02,美術南三路359號二十四樓,鼓山區,青海段
買賣,車位,1,1,2,,,,Y,,4600000,,,4600000,Y,1100304,,2,147,4.97,其他:特定第五種住宅區,,,0.19,,,,,,,0,41.62,美術北五街66號二樓等366戶共有部分,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9600000,,,,Y,1100225,,2,147,14.47,其他:特定第四種商業區,,,136.31,住家用,鋼筋混凝土造,15,950126,15,十四層,0,11.26,美術東七街26號十四樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),17880000,,,,Y,1100128,,2,158,20.54,其他:第四種商業區,,,231.11,商業用,鋼筋混凝土造,19,971104,12,十二層,0,17.12,明誠三路689號十二樓,鼓山區,龍中段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),14200000,,,,Y,1100304,,2,147,18.72,其他:特定第四種商業區,,,194.66,住家用,鋼筋混凝土造,15,950220,15,十一層,0,18.85,美術東二路436號十一樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),40000000,,,4800000,Y,1100305,,2,147,28.41,其他:特定第五種住宅區,,,331.05,見其它登記事項,鋼筋混凝土造,29,1060601,4,二十二層,4800000,54.02,美術南三路365號二十二樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),23800000,,,,Y,1100209,,2,147,21.26,其他:特定第五種住宅區,,,253.81,見其它登記事項,見其它登記事項,29,1050120,5,十四層,0,18.77,美術南三路319號十四樓,鼓山區,青海段
買賣,房地(土地+建物),2,1,,3,2,2,Y,透天厝,5460000,,,,N,1100131,,2,122,51,其他:第三種住宅區,,,66.96,,加強磚造,2,591209,50,一層;二層,,,日昌路9巷26號,鼓山區,內惟段二小段
買賣,房地(土地+建物),1,1,,3,1,1,Y,公寓(5F含以下無電梯),3500000,,,,N,1100223,,2,129,35.13,其他:第三種住宅區,,,83.67,,鋼筋混凝土造,4,671007,42,四層,,,中華一路19巷48號四樓,鼓山區,龍華段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),6500000,,,,Y,1100206,,2,121,18.88,其他:第五種住宅區,,,165.7,住家用,鋼筋混凝土造,14,910115,19,十二層,0,0,逢甲路76號十二樓之2,鼓山區,內惟段一小段
買賣,房地(土地+建物),1,1,,5,2,4,Y,住宅大樓(11F含以上有電梯),15500000,,,,Y,1100208,,2,132,31.04,其他:第五種住宅區,,,292.39,住商用,鋼筋混凝土造,27,840707,26,一層;二層;三層;四層;五層;屋頂突出物,,,大順一路1011巷12之1號,鼓山區,龍華段四小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7550000,,,,Y,1100226,,2,152,14.98,其他:第四種商業區,,,160.92,住家用,鋼筋混凝土造,14,860215,24,十層,0,6.95,裕誠路1503之10號十樓之1,鼓山區,龍華段八小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),5930000,,,,Y,1100203,,2,152,7.24,其他:第四種商業區,,,78.48,住家用,鋼筋混凝土造,13,950407,15,七層,,,裕誠路1077號七樓之2,鼓山區,龍華段八小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9300000,,,,Y,1100220,,2,147,14.5,其他:特定第四種商業區,,,138.33,住家用,鋼筋混凝土造,15,951030,14,四層,0,7.01,美術北三路231號四樓之2,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),6000000,,,,Y,1100222,,2,147,12.15,其他:第三種特定商業專用區,,,98.77,住家用,鋼筋混凝土造,14,930224,17,四層,0,18.29,美術東六街198號四樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),17700000,,,2050000,Y,1100208,,2,147,21.22,其他:特定第五種住宅區,,,220.39,見其它登記事項,見其它登記事項,23,1090327,1,十四層,2050000,27.21,美術東四路61號十四樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),10200000,,,,Y,1100220,,2,147,13.04,其他:特定第五種住宅區,,,125.08,住家用,鋼筋混凝土造,15,1040311,6,十四層,0,7.51,美術南五街53號十四樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),10500000,,,,Y,1100210,,2,147,21.87,其他:特定第五種住宅區,,,152.17,住家用,鋼筋混凝土造,14,930722,17,十三層,0,26.4,美術南三路202號十三樓,鼓山區,青海段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9500000,,,,Y,1100206,,2,146,18.58,其他:第五種住宅區,,,169.26,住家用,鋼筋混凝土造,15,970507,13,八層,0,20.48,翠華路63巷43號八樓,鼓山區,內惟段九小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),12580000,,,,Y,1100208,,2,152,14.28,其他:第四種商業區,,,174.77,住家用,鋼筋混凝土造,15,981230,11,八層,0,16.72,明倫路152號八樓,鼓山區,龍華段八小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),6980000,,,,Y,1100129,,2,130,14.74,其他:市場用地,,,173.26,住家用,鋼筋混凝土造,15,840126,26,八層,0,0,民康街165號八樓,鼓山區,龍華段二小段
買賣,房地(土地+建物),3,1,,3,2,2,Y,公寓(5F含以下無電梯),5800000,,,,N,1100208,,2,129,25.99,其他:第五種住宅區,,,118.99,,鋼筋混凝土造,5,760411,34,二層,,,華泰路9號二樓,鼓山區,龍華段一小段
買賣,房地(土地+建物),1,1,,1,2,1,Y,住宅大樓(11F含以上有電梯),5450000,,,,Y,1100207,,2,147,9.53,其他:特定第四種商業區,,,92.93,住家用,鋼筋混凝土造,15,950220,15,十五層,,,美術東七街116號十五樓,鼓山區,青海段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),5000000,,,,N,1100228,,2,152,6.7,其他:第四種商業區,,,73.84,住家用,鋼筋混凝土造,14,901008,19,十三層,,,文信路210號十三樓之1,鼓山區,龍華段八小段
